qtd. vectors,0
655,4
676,4
697,4
586,4
769,4
615,4
592,4
564,4
572,4
800,4
607,4
573,4
601,4
594,4
770,3
730,3
652,3
682,3
727,3
591,3
720,3
577,3
683,3
663,3
574,3
711,3
568,3
566,3
719,3
709,3
674,3
736,3
626,3
887,3
790,3
627,3
502,3
638,3
761,3
646,3
753,3
536,3
604,3
793,2
699,2
819,2
792,2
707,2
813,2
781,2
786,2
810,2
880,2
835,2
825,2
774,2
696,2
749,2
751,2
754,2
757,2
740,2
760,2
765,2
849,2
773,2
731,2
767,2
729,2
860,2
840,2
722,2
870,2
766,2
632,2
695,2
659,2
651,2
952,2
634,2
694,2
622,2
616,2
614,2
606,2
598,2
132,2
556,2
133,2
134,2
135,2
136,2
653,2
801,2
684,2
662,2
677,2
673,2
899,2
686,2
691,2
665,2
679,2
888,2
692,2
809,1
1054,1
828,1
972,1
1059,1
999,1
981,1
990,1
803,1
1055,1
1040,1
1038,1
1005,1
1000,1
964,1
886,1
812,1
811,1
808,1
900,1
1066,1
832,1
852,1
868,1
910,1
917,1
859,1
936,1
856,1
947,1
854,1
853,1
871,1
953,1
877,1
844,1
843,1
890,1
960,1
838,1
837,1
872,1
834,1
963,1
869,1
841,1
27,1
802,1
706,1
703,1
702,1
693,1
671,1
667,1
661,1
658,1
656,1
654,1
644,1
643,1
642,1
623,1
612,1
602,1
596,1
588,1
584,1
92,1
131,1
127,1
124,1
121,1
119,1
114,1
113,1
104,1
704,1
708,1
791,1
712,1
789,1
787,1
785,1
783,1
779,1
778,1
772,1
764,1
759,1
750,1
746,1
745,1
744,1
743,1
742,1
741,1
739,1
738,1
737,1
733,1
732,1
728,1
726,1
724,1
721,1
718,1
716,1
1077,1
